key,response,group,num_options
SOCIETY_RELG_W92,d,orig alpha,5
SOCIETY_RELG_W92,b,orig alpha,5
SOCIETY_RELG_W92,c,orig alpha,5
SOCIETY_RELG_W92,c,orig alpha,5
SOCIETY_RELG_W92,c,orig alpha,5
SOCIETY_RELG_W92,c,orig alpha,5
SOCIETY_RELG_W92,c,orig alpha,5
SOCIETY_RELG_W92,c,orig alpha,5
SOCIETY_RELG_W92,c,orig alpha,5
SOCIETY_RELG_W92,c,orig alpha,5
SOCIETY_RELG_W92,b,orig alpha,5
SOCIETY_RELG_W92,c,orig alpha,5
SOCIETY_RELG_W92,c,orig alpha,5
SOCIETY_RELG_W92,c,orig alpha,5
SOCIETY_RELG_W92,b,orig alpha,5
SOCIETY_RELG_W92,c,orig alpha,5
SOCIETY_RELG_W92,d,orig alpha,5
SOCIETY_RELG_W92,c,orig alpha,5
SOCIETY_RELG_W92,c,orig alpha,5
SOCIETY_RELG_W92,c,orig alpha,5
SOCIETY_RELG_W92,c,orig alpha,5
SOCIETY_RELG_W92,c,orig alpha,5
SOCIETY_RELG_W92,c,orig alpha,5
SOCIETY_RELG_W92,c,orig alpha,5
SOCIETY_RELG_W92,c,orig alpha,5
SOCIETY_RELG_W92,c,orig alpha,5
SOCIETY_RELG_W92,a,orig alpha,5
SOCIETY_RELG_W92,c,orig alpha,5
SOCIETY_RELG_W92,a,orig alpha,5
SOCIETY_RELG_W92,c,orig alpha,5
SOCIETY_RELG_W92,b,orig alpha,5
SOCIETY_RELG_W92,c,orig alpha,5
SOCIETY_RELG_W92,b,orig alpha,5
SOCIETY_RELG_W92,c,orig alpha,5
SOCIETY_RELG_W92,c,orig alpha,5
SOCIETY_RELG_W92,c,orig alpha,5
SOCIETY_RELG_W92,c,orig alpha,5
SOCIETY_RELG_W92,c,orig alpha,5
SOCIETY_RELG_W92,c,orig alpha,5
SOCIETY_RELG_W92,c,orig alpha,5
SOCIETY_RELG_W92,d,orig alpha,5
SOCIETY_RELG_W92,c,float alpha,6
SOCIETY_RELG_W92,c,float alpha,6
SOCIETY_RELG_W92,f,float alpha,6
SOCIETY_RELG_W92,c,float alpha,6
SOCIETY_RELG_W92,c,float alpha,6
SOCIETY_RELG_W92,c,float alpha,6
SOCIETY_RELG_W92,d,float alpha,6
SOCIETY_RELG_W92,c,float alpha,6
SOCIETY_RELG_W92,c,float alpha,6
SOCIETY_RELG_W92,c,float alpha,6
SOCIETY_RELG_W92,b,float alpha,6
SOCIETY_RELG_W92,b,float alpha,6
SOCIETY_RELG_W92,a,float alpha,6
SOCIETY_RELG_W92,c,float alpha,6
SOCIETY_RELG_W92,c,float alpha,6
SOCIETY_RELG_W92,a,float alpha,6
SOCIETY_RELG_W92,c,float alpha,6
SOCIETY_RELG_W92,c,float alpha,6
SOCIETY_RELG_W92,c,float alpha,6
SOCIETY_RELG_W92,f,float alpha,6
SOCIETY_RELG_W92,c,float alpha,6
SOCIETY_RELG_W92,c,float alpha,6
SOCIETY_RELG_W92,b,float alpha,6
SOCIETY_RELG_W92,b,float alpha,6
SOCIETY_RELG_W92,b,float alpha,6
SOCIETY_RELG_W92,b,float alpha,6
SOCIETY_RELG_W92,b,float alpha,6
SOCIETY_RELG_W92,c,float alpha,6
SOCIETY_RELG_W92,c,float alpha,6
SOCIETY_RELG_W92,c,float alpha,6
SOCIETY_RELG_W92,c,float alpha,6
SOCIETY_RELG_W92,e,float alpha,6
SOCIETY_RELG_W92,c,float alpha,6
SOCIETY_RELG_W92,c,float alpha,6
SOCIETY_RELG_W92,c,float alpha,6
SOCIETY_RELG_W92,e,float alpha,6
SOCIETY_RELG_W92,c,float alpha,6
SOCIETY_RELG_W92,d,float alpha,6
SOCIETY_RELG_W92,c,float alpha,6
SOCIETY_RELG_W92,d,float alpha,6
SOCIETY_RELG_W92,c,float alpha,6
SOCIETY_RELG_W92,c,float alpha,6
SOCIETY_RELG_W92,d,float alpha,6
SOCIETY_RELG_W92,c,float alpha,6
SOCIETY_RELG_W92,c,float alpha,6
SOCIETY_RELG_W92,b,float alpha,6
SOCIETY_RELG_W92,a,float alpha,6
SOCIETY_RELG_W92,a,float alpha,6
SOCIETY_RELG_W92,c,float alpha,6
SOCIETY_RELG_W92,c,float alpha,6
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,e,orig alpha,5
SOCIETY_GUNS_W92,e,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,c,orig alpha,5
SOCIETY_GUNS_W92,e,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,e,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,e,orig alpha,5
SOCIETY_GUNS_W92,e,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,e,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,c,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,e,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,e,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,e,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,d,orig alpha,5
SOCIETY_GUNS_W92,c,orig alpha,5
SOCIETY_GUNS_W92,e,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,e,float alpha,6
SOCIETY_GUNS_W92,e,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,e,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,f,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,e,float alpha,6
SOCIETY_GUNS_W92,e,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,e,float alpha,6
SOCIETY_GUNS_W92,f,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,f,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,e,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,f,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,e,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_GUNS_W92,d,float alpha,6
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,b,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,b,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,b,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,b,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,b,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,b,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,a,orig alpha,5
SOCIETY_SSM_W92,b,float alpha,6
SOCIETY_SSM_W92,a,float alpha,6
SOCIETY_SSM_W92,b,float alpha,6
SOCIETY_SSM_W92,b,float alpha,6
SOCIETY_SSM_W92,a,float alpha,6
SOCIETY_SSM_W92,b,float alpha,6
SOCIETY_SSM_W92,b,float alpha,6
SOCIETY_SSM_W92,b,float alpha,6
SOCIETY_SSM_W92,b,float alpha,6
SOCIETY_SSM_W92,b,float alpha,6
SOCIETY_SSM_W92,b,float alpha,6
SOCIETY_SSM_W92,b,float alpha,6
SOCIETY_SSM_W92,a,float alpha,6
SOCIETY_SSM_W92,b,float alpha,6
SOCIETY_SSM_W92,a,float alpha,6
SOCIETY_SSM_W92,b,float alpha,6
SOCIETY_SSM_W92,a,float alpha,6
SOCIETY_SSM_W92,b,float alpha,6
SOCIETY_SSM_W92,b,float alpha,6
SOCIETY_SSM_W92,a,float alpha,6
SOCIETY_SSM_W92,b,float alpha,6
SOCIETY_SSM_W92,a,float alpha,6
SOCIETY_SSM_W92,b,float alpha,6
SOCIETY_SSM_W92,a,float alpha,6
SOCIETY_SSM_W92,b,float alpha,6
SOCIETY_SSM_W92,a,float alpha,6
SOCIETY_SSM_W92,b,float alpha,6
SOCIETY_SSM_W92,b,float alpha,6
SOCIETY_SSM_W92,b,float alpha,6
SOCIETY_SSM_W92,a,float alpha,6
SOCIETY_SSM_W92,a,float alpha,6
SOCIETY_SSM_W92,a,float alpha,6
SOCIETY_SSM_W92,b,float alpha,6
SOCIETY_SSM_W92,a,float alpha,6
SOCIETY_SSM_W92,b,float alpha,6
SOCIETY_SSM_W92,b,float alpha,6
SOCIETY_SSM_W92,b,float alpha,6
SOCIETY_SSM_W92,b,float alpha,6
SOCIETY_SSM_W92,a,float alpha,6
SOCIETY_SSM_W92,b,float alpha,6
SOCIETY_SSM_W92,a,float alpha,6
SOCIETY_SSM_W92,a,float alpha,6
SOCIETY_SSM_W92,e,float alpha,6
SOCIETY_SSM_W92,a,float alpha,6
SOCIETY_SSM_W92,b,float alpha,6
SOCIETY_SSM_W92,b,float alpha,6
SOCIETY_SSM_W92,b,float alpha,6
SOCIETY_SSM_W92,a,float alpha,6
SOCIETY_SSM_W92,b,float alpha,6
SOCIETY_SSM_W92,b,float alpha,6
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,b,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,c,orig alpha,5
GAP21Q15_a_W82,b,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,c,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,b,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,c,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,b,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,c,orig alpha,5
GAP21Q15_a_W82,b,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,c,orig alpha,5
GAP21Q15_a_W82,e,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,b,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,d,orig alpha,5
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,c,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,b,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,c,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,c,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,c,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_a_W82,d,float alpha,6
GAP21Q15_b_W82,c,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,c,orig alpha,5
GAP21Q15_b_W82,c,orig alpha,5
GAP21Q15_b_W82,a,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,c,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,c,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,c,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,d,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,a,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,d,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,a,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,e,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,b,orig alpha,5
GAP21Q15_b_W82,d,orig alpha,5
GAP21Q15_b_W82,c,float alpha,6
GAP21Q15_b_W82,b,float alpha,6
GAP21Q15_b_W82,c,float alpha,6
GAP21Q15_b_W82,b,float alpha,6
GAP21Q15_b_W82,a,float alpha,6
GAP21Q15_b_W82,b,float alpha,6
GAP21Q15_b_W82,b,float alpha,6
GAP21Q15_b_W82,b,float alpha,6
GAP21Q15_b_W82,b,float alpha,6
GAP21Q15_b_W82,b,float alpha,6
GAP21Q15_b_W82,d,float alpha,6
GAP21Q15_b_W82,c,float alpha,6
GAP21Q15_b_W82,c,float alpha,6
GAP21Q15_b_W82,b,float alpha,6
GAP21Q15_b_W82,b,float alpha,6
GAP21Q15_b_W82,b,float alpha,6
GAP21Q15_b_W82,c,float alpha,6
GAP21Q15_b_W82,b,float alpha,6
GAP21Q15_b_W82,b,float alpha,6
GAP21Q15_b_W82,b,float alpha,6
GAP21Q15_b_W82,b,float alpha,6
GAP21Q15_b_W82,d,float alpha,6
GAP21Q15_b_W82,d,float alpha,6
GAP21Q15_b_W82,a,float alpha,6
GAP21Q15_b_W82,b,float alpha,6
GAP21Q15_b_W82,b,float alpha,6
GAP21Q15_b_W82,b,float alpha,6
GAP21Q15_b_W82,c,float alpha,6
GAP21Q15_b_W82,b,float alpha,6
GAP21Q15_b_W82,d,float alpha,6
GAP21Q15_b_W82,b,float alpha,6
GAP21Q15_b_W82,d,float alpha,6
GAP21Q15_b_W82,b,float alpha,6
GAP21Q15_b_W82,b,float alpha,6
GAP21Q15_b_W82,b,float alpha,6
GAP21Q15_b_W82,b,float alpha,6
GAP21Q15_b_W82,c,float alpha,6
GAP21Q15_b_W82,b,float alpha,6
GAP21Q15_b_W82,b,float alpha,6
GAP21Q15_b_W82,d,float alpha,6
GAP21Q15_b_W82,b,float alpha,6
GAP21Q15_b_W82,b,float alpha,6
GAP21Q15_b_W82,b,float alpha,6
GAP21Q15_b_W82,d,float alpha,6
GAP21Q15_b_W82,b,float alpha,6
GAP21Q15_b_W82,b,float alpha,6
GAP21Q15_b_W82,c,float alpha,6
GAP21Q15_b_W82,b,float alpha,6
GAP21Q15_b_W82,d,float alpha,6
GAP21Q15_b_W82,c,float alpha,6
GAP21Q15_c_W82,c,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,c,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,c,orig alpha,5
GAP21Q15_c_W82,c,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,c,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,c,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,c,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,c,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,orig alpha,5
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,c,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,c,float alpha,6
GAP21Q15_c_W82,c,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,d,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,d,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,c,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,c,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,c,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,c,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_c_W82,b,float alpha,6
GAP21Q15_d_W82,b,orig alpha,5
GAP21Q15_d_W82,b,orig alpha,5
GAP21Q15_d_W82,a,orig alpha,5
GAP21Q15_d_W82,b,orig alpha,5
GAP21Q15_d_W82,c,orig alpha,5
GAP21Q15_d_W82,b,orig alpha,5
GAP21Q15_d_W82,a,orig alpha,5
GAP21Q15_d_W82,b,orig alpha,5
GAP21Q15_d_W82,a,orig alpha,5
GAP21Q15_d_W82,b,orig alpha,5
GAP21Q15_d_W82,b,orig alpha,5
GAP21Q15_d_W82,a,orig alpha,5
GAP21Q15_d_W82,b,orig alpha,5
